61.0649, 62.9822, 65.3292, 67.7319, 70.0993, 71.9169, 74.0286, 76.2579, 78.7325,
61.6528, 64.3263, 65.1244, 65.9777, 67.398, 68.603, 69.616, 71.887, 76.822,
61.8176, 62.7602, 62.8112, 62.8487, 65.0952, 64.4949, 65.8509, 68.0291, 68.8433,
61.9604, 61.1816, 60.4908, 59.7246, 62.786, 60.3799, 62.071, 64.2048, 60.967,
59.6617, 59.2371, 58.154, 57.653, 57.087, 57.6673, 58.7234, 60.6776, 56.7335,
57.858, 55.6812, 56.2608, 54.8602, 54.9028, 55.2271, 55.7271, 57.1225, 53.5849,
52.9683, 52.2625, 53.5417, 53.0294, 52.7345, 52.8876, 52.8713, 53.2905, 51.3301,
52.2138, 51.1432, 52.2149, 52.1211, 52.3131, 52.1906, 52.235, 52.3147, 50.1371,
51.6187, 49.9927, 50.871, 51.2679, 51.8694, 51.4288, 51.4484, 51.2778, 48.9225,
