0.25466, 0.26564, 0.26425, 0.2583, 0.2648, 0.26772, 0.27422, 0.27972, 0.28392,
0.25105, 0.26003, 0.25078, 0.2449, 0.24372, 0.24519, 0.24736, 0.24927, 0.25121,
0.242, 0.2395, 0.24243, 0.2367, 0.23415, 0.23851, 0.24093, 0.24315, 0.24547,
0.232, 0.2314, 0.2382, 0.2289, 0.2286, 0.22932, 0.2314, 0.23376, 0.2376,
0.22254, 0.22373, 0.22779, 0.2234, 0.22345, 0.22355, 0.22525, 0.22886, 0.23463,
0.2011, 0.2028, 0.2113, 0.2118, 0.2161, 0.2214, 0.2307, 0.23932, 0.24769,
0.1768, 0.1834, 0.2082, 0.22598, 0.2448, 0.25821, 0.2676, 0.27442, 0.2791,
0.27281, 0.29506, 0.33229, 0.34788, 0.35331, 0.35769, 0.3509, 0.34253, 0.33404,
0.24647, 0.26228, 0.29088, 0.30862, 0.30746, 0.31201, 0.3026, 0.29323, 0.28504
