0.23838, 0.24783, 0.2441, 0.2514, 0.26133, 0.26953, 0.27829, 0.28515, 0.28928,
0.23701, 0.23687, 0.23376, 0.2359, 0.24023, 0.24645, 0.25248, 0.25643, 0.25821,
0.23208, 0.23142, 0.23329, 0.236, 0.23951, 0.24392, 0.24733, 0.2487, 0.24906,
0.2189, 0.226, 0.2357, 0.2385, 0.2431, 0.2456, 0.2468, 0.24695, 0.24859,
0.22338, 0.23185, 0.23854, 0.2428, 0.24443, 0.2424, 0.24047, 0.24093, 0.24439,
0.2265, 0.229, 0.2332, 0.2324, 0.2309, 0.22991, 0.233, 0.23663, 0.2417,
0.1879, 0.1933, 0.2053, 0.22073, 0.2348, 0.24232, 0.2465, 0.24985, 0.2533,
0.26169, 0.28493, 0.30872, 0.32768, 0.33789, 0.33514, 0.32713, 0.31934, 0.31337,
0.26394, 0.28718, 0.31255, 0.33245, 0.34148, 0.33362, 0.32015, 0.30858, 0.3004
