0.24888, 0.25783, 0.24937, 0.253, 0.25776, 0.25894, 0.26095, 0.2627, 0.26388,
0.25206, 0.2461, 0.23922, 0.2361, 0.2342, 0.23379, 0.23399, 0.234, 0.23393,
0.2403, 0.23669, 0.23275, 0.2287, 0.22599, 0.22395, 0.22203, 0.22025, 0.2193,
0.2259, 0.2255, 0.2274, 0.2237, 0.2228, 0.21971, 0.2165, 0.21415, 0.21403,
0.21992, 0.22008, 0.22052, 0.2202, 0.21856, 0.21345, 0.20885, 0.20687, 0.20805,
0.1975, 0.2001, 0.2058, 0.2078, 0.2088, 0.20804, 0.2097, 0.21154, 0.2146,
0.1773, 0.1835, 0.1947, 0.2084, 0.2205, 0.22637, 0.2287, 0.23005, 0.23152,
0.24145, 0.25055, 0.25892, 0.26481, 0.26709, 0.2641, 0.25918, 0.25472, 0.25134,
0.2219, 0.22817, 0.23515, 0.2403, 0.2422, 0.23879, 0.23361, 0.2292, 0.2261
